CaseID,MH1
61678,NA
34021,2006/12/1
61606,2016/12/1
61606,NA
61606,NA
61606,NA
59899,NA
61950,NA
61950,2016/12/1
61950,NA
61745,2006/10/1
61391,NA
61897,NA
61897,NA
61897,NA
61889,NA
57410,NA
57410,NA
61967,NA
61967,2016/10/1
61967,NA
61967,NA
61924,NA
61924,2014/12/1
61569,NA
61569,2002/7/1
61573,2003/12/1
61573,NA
47655,NA
47655,2016/1/1
61990,NA
61990,NA
61990,NA
61990,2016/12/1
60741,NA
60741,NA
60949,NA
61666,NA
61666,NA
61666,NA
61666,NA
61666,NA
61969,NA
61969,NA
61969,2014/7/1
61969,NA
49456,NA
49456,NA
49456,NA
62093,NA
29666,NA
55040,NA
61594,NA
61594,NA
61594,NA
61594,NA
61594,NA
61594,NA
61789,NA
61789,NA
61789,NA
61789,NA
60710,NA
62337,NA
62337,NA
62337,NA
62337,NA
61980,NA
61608,NA
62339,2017/1/1
62339,NA
62339,NA
58232,NA
58232,NA
58232,NA
58232,2013/9/1
58232,NA
58232,NA
58232,NA
61953,NA
61953,NA
61953,NA
61953,2012/9/1
61613,2016/7/1
61613,NA
61613,NA
61600,NA
61600,2002/7/1
61606,2002/7/1
61622,NA
56638,2007/9/1
56693,NA
56693,NA
61986,NA
61935,2016/5/1
61935,NA
61935,NA
61935,2013/12/1
61693,NA
61693,2007/7/1
61693,NA
61723,NA
61723,NA
61671,NA
61671,NA
61671,NA
61671,NA
61261,NA
61665,2013/4/1
61665,NA
61665,NA
61665,NA
57630,2002/7/1
61643,NA
35137,NA
61952,NA
61952,NA
61952,2008/11/1
57630,NA
61929,NA
61714,NA
54949,2009/4/1
47678,NA
59632,NA
57697,2011/7/1
61988,2011/5/1
48828,NA
32007,NA
61635,NA
53305,NA
53305,NA
53305,NA
53305,NA
61968,NA
61662,NA
61662,NA
60103,NA
61905,2009/6/1
31826,NA
33809,NA
61684,NA
61684,2011/7/1
55600,NA
55600,NA
60374,2014/6/1
61656,2004/10/1
61656,2014/5/1
61656,2004/4/1
61718,NA
47572,NA
61716,NA
61716,NA
61716,NA
61716,NA
57683,NA
61882,NA
61548,NA
61716,NA
61447,NA
60850,NA
62030,NA
62030,NA
62030,NA
61660,NA
56306,NA
33138,NA
61661,NA
61661,NA
61687,2015/9/1
61687,2007/2/1
61687,2006/2/1
61867,NA
61730,2006/1/1
61722,NA
61722,NA
61722,NA
61722,NA
61839,NA
61839,NA
61890,NA
61890,NA
31610,NA
61825,NA
61825,NA
61825,2008/10/1
61825,NA
61718,NA
61391,2011/11/1
61661,NA
61676,NA
61676,NA
61934,2007/1/1
61718,NA
59162,NA
61665,NA
50815,NA
50815,NA
61129,NA
61782,NA
61782,2016/12/1
60612,NA
61693,NA
61689,NA
61689,NA
61689,NA
56122,NA
56122,NA
60914,2013/2/1
60914,2013/4/1
61428,NA
61428,NA
61428,NA
61428,NA
61142,NA
62088,NA
33820,2010/6/1
47530,NA
62214,NA
62214,2014/2/1
62214,NA
62089,NA
62089,2016/8/1
62095,NA
62095,NA
62095,NA
51473,NA
61873,NA
62115,2013/5/1
57663,NA
61831,NA
61797,NA
61797,2016/7/1
60639,2008/4/1
62007,NA
61610,NA
49678,2003/1/1
33771,NA
62133,NA
62133,2016/4/1
62133,NA
62133,NA
62133,NA
61659,2012/1/1
62178,2012/6/1
62178,NA
60543,NA
60543,NA
61765,NA
62148,NA
61927,2014/10/1
61927,NA
61927,NA
61726,2016/12/1
61726,NA
62034,NA
62034,2016/3/1
61723,NA
61728,NA
62097,NA
62097,NA
62097,NA
62117,2016/12/1
62117,NA
57164,NA
57164,NA
61731,NA
34902,NA
61780,NA
61780,2015/5/1
29589,NA
31718,2013/9/1
61933,NA
50805,2002/7/1
54505,NA
62060,NA
61818,2003/9/1
61818,NA
62137,NA
62137,2012/6/1
47655,NA
61749,2009/3/1
61749,NA
56768,NA
61718,NA
30869,NA
30869,NA
61768,NA
61768,2016/12/1
61768,NA
61768,NA
62403,NA
62403,2013/5/1
59765,NA
59765,NA
61840,NA
61840,NA
61840,NA
61687,2008/2/1
61687,NA
52239,NA
52239,NA
59282,NA
59282,NA
52239,NA
52239,NA
61779,NA
61779,NA
61779,NA
31053,NA
31053,NA
60166,NA
60166,2009/4/1
59226,NA
32961,NA
61608,NA
62123,NA
61831,NA
61839,NA
62071,2008/2/1
49568,2010/1/1
61534,NA
62034,2003/12/1
61926,NA
61926,2013/3/1
61926,NA
61926,NA
61926,NA
61860,2016/6/1
61860,2015/10/1
61860,NA
61860,NA
61687,2002/10/1
56561,NA
61800,NA
61800,NA
62178,NA
62178,2008/3/1
62178,2007/12/1
62178,NA
61191,NA
58431,NA
62198,NA
62198,NA
62198,NA
48532,NA
61814,2005/5/1
61816,2013/1/1
61816,NA
62355,2014/10/1
55040,NA
58379,NA
34145,2007/7/1
55719,NA
58638,2002/7/1
58638,NA
60205,NA
61828,NA
61828,NA
61828,2009/10/1
61937,2009/4/1
62181,NA
62181,2016/10/1
60946,NA
61452,NA
62070,NA
62070,NA
62070,NA
62070,NA
62070,NA
62070,NA
62070,NA
61870,NA
61870,2016/12/1
61870,NA
61870,NA
61849,NA
61849,2009/3/1
61849,2002/7/1
61849,NA
60700,NA
49410,NA
34341,NA
61896,NA
60543,NA
61587,NA
61817,NA
54968,NA
35343,NA
35343,NA
55700,NA
55700,NA
61842,NA
61842,NA
61908,NA
61908,NA
61908,2014/11/1
61512,NA
60132,NA
61891,NA
61891,NA
61891,2002/7/1
60700,NA
56813,NA
61870,NA
62244,NA
61503,2002/7/1
56314,NA
62115,NA
61865,NA
61865,NA
61865,NA
61865,2016/2/1
61158,NA
61158,NA
61158,NA
61842,NA
62007,2008/9/1
62091,NA
62091,NA
62091,NA
62091,NA
61166,NA
58291,NA
62253,2005/2/1
62253,2016/6/1
62253,2017/1/1
62253,NA
61892,2015/8/1
61892,NA
61840,2006/6/1
56318,NA
56318,NA
53305,2004/8/1
62134,NA
62134,2016/7/1
28994,NA
61879,NA
61879,NA
61879,NA
61879,NA
61659,NA
61629,NA
47220,2002/7/1
62047,NA
61887,NA
55869,2003/2/1
62219,2015/5/1
62219,2014/10/1
62351,NA
61859,NA
59162,NA
59162,NA
62150,2005/2/1
51950,NA
29350,NA
61954,NA
61954,2009/12/1
61891,2005/5/1
60782,NA
62208,NA
62208,2015/6/1
62149,NA
62149,2002/7/1
62149,2011/1/1
62149,NA
62304,NA
62304,2002/7/1
62304,NA
61910,NA
61931,2006/4/1
61931,2003/11/1
61931,NA
61931,NA
61931,NA
61993,NA
61993,NA
61999,NA
61999,NA
61999,NA
61999,NA
61999,NA
48613,2002/7/1
60782,NA
60173,NA
61960,NA
61931,NA
61913,NA
61913,NA
61913,NA
61900,NA
61900,NA
61900,NA
61900,NA
60250,NA
61930,NA
62274,NA
62274,NA
62274,NA
62274,NA
62168,NA
59512,2008/12/1
59512,2016/2/1
62392,NA
62380,2013/1/1
53573,NA
53573,NA
62314,2009/3/1
62314,NA
61922,NA
61922,2002/7/1
53205,NA
60883,2007/5/1
61960,NA
61960,NA
61960,NA
61960,NA
61753,NA
62390,2014/4/1
62390,2002/7/1
61959,NA
62213,NA
62213,2012/9/1
61943,NA
61943,2015/10/1
62213,NA
62213,NA
31314,NA
62320,NA
62320,NA
61925,NA
61925,NA
61925,NA
48879,NA
59054,NA
35343,NA
59458,NA
62289,NA
62150,NA
62150,NA
62150,NA
62394,2008/2/1
61963,NA
61963,NA
61963,NA
56127,NA
62230,NA
61151,NA
61913,NA
62072,NA
62072,NA
61993,NA
62033,NA
61959,NA
61003,NA
61003,NA
62035,NA
62035,NA
62035,2004/6/1
31782,NA
62271,2008/10/1
62271,NA
61935,NA
61842,NA
32478,NA
32478,2010/6/1
62144,NA
34193,NA
34193,2009/5/1
34193,NA
34193,NA
61992,NA
61992,NA
61992,NA
61981,2016/12/1
61981,NA
61981,NA
32902,NA
62199,2016/2/1
50199,NA
52372,NA
62237,NA
62213,NA
62313,NA
62313,NA
62313,NA
62014,NA
62014,2016/12/1
62153,2016/2/1
62153,2002/7/1
62292,2007/12/1
61719,NA
56804,NA
62069,NA
62069,NA
62069,NA
56804,NA
61995,NA
61995,2005/5/1
61995,NA
34312,NA
62084,NA
57683,NA
62263,NA
62263,NA
62263,NA
61025,NA
61025,NA
59888,2012/10/1
59888,2006/9/1
62211,2002/7/1
62211,NA
62158,NA
62158,NA
60731,NA
34193,NA
61908,NA
62090,NA
62090,NA
60948,2010/2/1
62293,2012/6/1
62065,NA
61935,NA
32091,NA
52359,NA
59722,NA
61551,NA
62077,NA
62331,NA
61708,NA
48851,NA
48851,NA
48851,NA
48851,NA
62327,NA
62327,NA
62327,NA
62321,NA
62321,NA
62321,NA
62043,NA
62043,NA
62043,NA
62043,2016/12/1
62306,NA
62081,NA
62081,NA
62081,NA
62112,NA
62112,NA
62112,NA
62112,2014/10/1
62296,NA
62296,NA
62163,NA
62163,2009/10/1
34868,NA
62048,NA
62048,NA
31826,NA
62058,NA
56156,2010/7/1
56156,NA
61461,NA
61461,NA
61983,NA
57525,NA
48665,NA
62184,NA
62067,NA
62067,NA
62067,NA
62067,NA
62064,NA
48526,NA
60902,NA
62061,2015/8/1
62061,2015/12/1
62061,NA
62061,NA
51085,NA
51085,2013/2/1
60713,NA
62113,2016/9/1
62113,NA
49551,NA
62186,NA
62186,NA
62186,NA
62186,NA
62186,NA
61391,NA
47289,2013/2/1
47289,NA
62075,2010/7/1
61398,NA
62262,NA
47289,NA
62327,NA
62147,NA
61981,NA
62381,NA
62381,NA
62381,NA
62381,NA
62381,NA
62381,NA
33514,NA
62087,NA
62087,NA
62092,NA
62092,2016/12/1
62092,NA
62092,NA
31119,NA
55383,NA
55383,NA
33342,NA
33342,NA
33342,NA
62127,NA
62127,NA
59465,NA
59465,NA
62282,NA
62282,NA
62282,NA
62282,NA
62169,2016/12/1
62146,NA
57759,NA
57759,NA
57759,NA
62173,NA
62222,NA
57728,NA
57728,NA
62222,NA
62222,NA
62179,NA
62095,NA
62095,NA
52239,NA
54394,2003/9/1
62121,NA
62121,2006/6/1
60416,NA
62133,NA
39146,2012/4/1
62277,2010/11/1
55700,NA
52926,NA
62069,NA
60979,NA
59798,NA
32091,NA
62323,NA
62323,NA
62323,NA
62323,2007/5/1
61506,NA
62121,NA
61637,NA
58181,NA
56306,NA
56306,NA
56306,NA
48817,NA
33098,NA
61443,NA
62165,NA
62165,NA
62165,NA
62165,NA
62221,NA
62221,NA
62221,NA
62221,NA
62221,NA
62132,NA
62132,NA
62054,NA
57728,NA
60604,NA
52058,NA
52058,NA
62136,NA
62136,NA
62136,NA
62136,NA
62136,NA
30788,NA
33139,NA
62147,2009/10/1
62147,NA
62147,NA
53426,NA
62282,NA
61262,NA
62058,NA
33771,NA
56588,2015/4/1
56588,NA
61718,NA
59841,NA
59841,NA
62188,2012/4/1
34771,NA
61096,NA
61096,NA
62058,NA
62058,NA
59855,NA
60372,NA
62235,NA
62235,2003/10/1
60374,NA
60374,NA
60374,NA
48879,NA
48879,NA
62197,NA
62197,NA
61937,NA
62197,NA
62204,NA
34771,2016/5/1
62209,NA
62254,NA
62254,NA
62254,NA
62254,NA
62254,NA
62209,NA
51306,NA
62283,NA
62283,NA
62292,NA
62292,NA
62212,2002/7/1
62249,NA
62249,NA
62249,NA
35475,NA
31368,NA
61877,NA
49568,NA
30779,NA
61877,NA
62279,NA
56103,NA
62255,NA
62255,NA
62232,2013/5/1
62232,NA
62232,NA
29128,NA
62232,NA
62295,NA
62252,NA
62276,NA
41622,2002/8/1
41622,NA
62285,NA
62285,NA
62285,NA
51950,2016/8/1
58784,NA
62290,NA
62290,2016/3/1
61444,NA
62092,NA
62284,NA
62284,2012/4/1
55059,NA
61988,NA
54075,NA
62286,NA
62286,NA
62286,2017/1/1
62286,NA
61158,NA
31524,NA
31524,NA
58080,NA
61999,NA
62235,2016/2/1
62276,NA
62294,NA
61158,NA
61158,NA
61158,NA
62286,NA
61465,NA
29164,NA
60706,NA
47089,2002/7/1
62287,NA
62287,NA
62287,NA
62295,NA
62295,NA
62295,NA
62291,NA
62291,2013/7/1
62291,2011/7/1
62291,2010/7/1
62296,NA
62181,NA
59433,NA
59433,NA
58291,NA
55059,NA
60994,NA
61065,NA
56405,NA
61584,NA
61676,NA
62337,NA
62355,NA
57870,NA
56122,NA
62291,NA
62409,NA
53793,NA
53793,NA
61447,NA
61447,NA
59697,NA
