ARRESTTIME,COUNCIL_DISTRICT
2016-08-03T17:51:00,3
2016-11-27T17:30:00,6
2016-11-20T01:58:00,9
2016-08-20T04:45:00,4
2016-09-18T21:09:00,1
2016-09-24T11:07:00,3
2014-11-16T03:42:00,2
2016-08-20T07:43:00,9
2016-08-16T21:30:00,1
2016-11-28T02:03:00,9
2016-11-25T18:12:00,6
2016-09-09T11:02:00,6
2016-08-30T18:11:00,1
2016-09-18T23:40:00,1
2016-09-16T20:00:00,2
2016-09-15T13:00:00,4
2016-08-01T21:37:00,6
2016-08-20T17:30:00,2
2016-12-08T12:16:00,6
2016-12-02T22:49:00,1
2016-12-30T02:59:00,7
2016-09-05T18:35:00,6
2016-11-05T00:18:00,3
2016-11-16T21:45:00,9
2016-12-08T22:11:00,1
2017-01-12T11:21:00,6
2016-12-05T19:02:00,6
2016-08-11T18:00:00,9
2016-09-05T21:56:00,3
2016-10-13T13:15:00,1
2016-08-23T17:16:00,3
2016-11-03T10:51:00,2
2016-11-29T17:00:00,2
2017-01-11T19:24:00,4
2017-01-11T18:20:00,6
2016-11-21T15:59:00,2
2016-10-07T15:34:00,9
2016-12-15T12:26:00,6
2016-12-14T15:30:00,3
2016-12-14T07:15:00,9
2016-10-13T08:58:00,1
2016-10-26T19:44:00,9
2016-11-23T17:41:00,6
2016-09-09T11:02:00,6
2016-09-05T23:46:00,9
2016-08-27T17:00:00,7
2016-10-09T03:20:00,1
2016-10-31T08:50:00,6
2016-11-08T10:30:00,5
2016-11-22T16:20:00,9
2016-09-05T17:40:00,5
2016-11-22T17:58:00,3
2016-12-24T18:10:00,6
2016-09-01T07:32:00,1
2016-08-23T12:40:00,
2016-09-06T11:20:00,6
2016-12-15T17:55:00,3
2016-10-14T22:45:00,5
2016-10-13T15:57:00,9
2016-11-04T13:45:00,8
2016-09-23T21:25:00,1
2016-09-06T11:25:00,6
2016-08-27T23:56:00,9
2016-09-23T12:36:00,4
2016-12-16T13:30:00,1
2016-08-10T17:29:00,
2016-09-05T21:35:00,9
2016-12-02T09:56:00,6
2016-09-23T20:20:00,1
2016-08-30T21:00:00,1
2016-10-28T12:38:00,1
2016-12-07T16:32:00,4
2016-08-09T17:55:00,4
2016-08-22T16:10:00,6
2016-08-07T19:00:00,2
2016-08-21T21:11:00,2
2016-08-14T02:15:00,
2016-03-03T09:45:00,6
2016-12-07T18:01:00,3
2016-09-28T01:30:00,2
2016-08-14T02:41:00,7
2016-10-08T18:30:00,5
2016-12-02T23:47:00,3
2016-12-28T19:34:00,4
2016-12-07T16:32:00,4
2016-12-12T22:36:00,9
2016-09-29T13:25:00,2
2016-12-27T10:23:00,9
2016-08-13T19:06:00,6
2016-08-31T03:10:00,9
2016-08-14T05:30:00,1
2016-08-14T09:30:00,3
2016-09-30T12:54:00,2
2016-12-07T10:40:00,3
2016-09-18T03:00:00,6
2016-12-15T13:30:00,2
2016-12-09T01:41:00,1
2016-12-09T13:15:00,6
2016-09-03T02:30:00,6
2016-08-18T06:03:00,4
2016-08-21T12:57:00,1
2016-09-23T11:20:00,6
2016-09-22T23:50:00,6
2016-12-04T10:20:00,6
2016-09-21T18:00:00,
2016-09-17T21:38:00,4
2016-10-02T00:07:00,9
2016-12-04T03:30:00,2
2016-12-04T12:33:00,6
2016-12-06T19:30:00,2
2016-08-06T02:12:00,9
2016-09-01T16:00:00,1
2016-09-03T08:00:00,3
2016-09-01T01:30:00,1
2016-11-09T12:53:00,6
2016-12-02T12:00:00,3
2016-08-02T04:09:00,6
2016-08-12T03:20:00,4
2016-09-02T10:00:00,9
2016-08-23T03:50:00,9
2016-08-20T20:48:00,2
2016-08-20T21:45:00,3
2017-01-01T05:50:00,6
2016-11-29T15:41:00,2
2016-09-17T22:03:00,6
2016-09-14T13:40:00,6
2016-09-23T18:50:00,3
2016-09-22T16:40:00,3
2016-09-17T23:03:00,1
2016-09-26T16:00:00,3
2016-12-10T17:34:00,3
2016-12-12T08:41:00,9
2017-01-05T17:33:00,
2016-09-13T03:29:00,1
2016-09-03T21:00:00,3
2016-11-17T10:00:00,2
2017-01-11T22:00:00,5
2016-09-26T16:00:00,3
2016-12-02T02:32:00,9
2016-12-14T17:46:00,1
2016-09-12T17:11:00,5
2016-09-12T17:11:00,5
2016-09-05T00:56:00,7
2016-09-05T02:22:00,7
2016-09-07T12:15:00,2
2016-10-07T21:00:00,3
2016-10-22T04:45:00,1
2016-12-04T15:35:00,1
2016-12-04T15:40:00,6
2016-08-09T07:14:00,7
2016-08-24T21:03:00,9
2016-10-16T08:09:00,8
2016-09-26T17:00:00,6
2016-12-01T00:26:00,1
2016-12-11T14:00:00,9
2016-10-12T03:19:00,2
2016-12-09T20:54:00,4
2016-09-26T18:44:00,4
2016-10-08T09:50:00,
2016-12-03T07:03:00,7
2016-12-04T19:19:00,2
2016-12-14T20:40:00,6
2016-12-09T01:44:00,3
2016-08-18T20:20:00,6
2016-10-10T09:26:00,1
2016-12-09T21:34:00,5
2016-09-22T18:20:00,2
2016-12-08T01:15:00,6
2016-10-12T22:44:00,3
2016-10-26T17:17:00,9
2016-10-26T17:57:00,
2017-01-03T21:56:00,6
2016-12-04T19:19:00,2
2016-11-11T12:37:00,6
2016-12-03T12:05:00,
2016-12-07T18:45:00,8
2016-12-14T21:27:00,1
2017-01-13T18:25:00,4
2016-09-02T04:14:00,3
2016-09-05T01:00:00,
2016-09-05T01:00:00,
2016-09-02T19:10:00,9
2016-09-01T17:29:00,6
2016-09-02T08:30:00,5
2016-09-20T15:43:00,3
2016-09-19T08:00:00,
2016-09-17T18:05:00,5
2016-08-24T23:12:00,9
2017-01-06T13:24:00,1
2016-12-19T09:00:00,8
2017-01-21T19:55:00,5
2016-12-16T02:11:00,8
2016-08-11T15:45:00,6
2016-09-07T10:38:00,4
2016-10-14T14:08:00,3
2016-12-10T03:36:00,2
2016-12-31T19:45:00,3
2016-09-21T10:15:00,4
2016-10-30T16:50:00,9
2016-09-26T15:00:00,5
2016-11-01T09:00:00,9
2016-12-07T09:40:00,7
2016-10-30T20:35:00,9
2016-12-10T00:43:00,7
2016-12-25T19:30:00,4
2016-09-06T12:35:00,6
2016-12-08T09:35:00,6
2016-12-09T15:14:00,5
2017-01-01T16:21:00,
2017-01-13T16:40:00,7
2016-12-17T22:10:00,3
2016-10-24T01:19:00,5
2016-08-05T00:39:00,1
2016-08-10T19:50:00,1
2016-09-04T17:40:00,2
2016-10-29T09:35:00,9
2016-11-01T11:28:00,6
2016-10-31T09:15:00,9
2016-11-03T19:20:00,1
2016-12-01T17:00:00,9
2016-08-09T00:25:00,3
2016-09-06T16:44:00,3
2016-12-19T10:40:00,1
2017-01-18T18:00:00,
2016-10-13T09:57:00,
2016-10-10T19:40:00,1
2016-10-10T18:00:00,9
2016-10-14T22:18:00,6
2016-12-11T13:40:00,3
2016-11-02T20:07:00,6
2016-11-03T02:21:00,8
2016-11-10T00:54:00,8
2016-12-19T08:10:00,9
2016-09-20T16:30:00,7
2016-09-01T18:45:00,1
2016-12-05T16:58:00,9
2016-12-07T13:07:00,3
2016-09-03T12:50:00,6
2016-12-08T00:47:00,3
2016-09-05T03:47:00,7
2016-09-02T08:30:00,5
2016-09-01T21:45:00,7
2016-09-01T22:00:00,5
2016-10-30T13:45:00,6
2016-08-08T18:10:00,6
2016-11-24T01:06:00,9
2016-12-08T07:37:00,4
2016-09-03T03:15:00,9
2016-12-02T20:56:00,2
2016-08-10T13:28:00,8
2016-09-07T13:31:00,2
2016-10-05T00:02:00,6
2016-10-13T14:45:00,3
2016-12-07T11:50:00,3
2017-01-01T02:05:00,3
2016-12-07T18:51:00,2
2016-09-16T20:10:00,9
2016-09-02T13:51:00,2
2016-10-29T23:55:00,3
2016-09-02T13:51:00,2
2016-12-08T11:06:00,7
2016-10-16T02:23:00,7
2016-11-14T15:30:00,
2016-09-13T14:45:00,6
2016-10-16T02:55:00,8
2016-11-24T01:21:00,3
2016-09-13T10:30:00,3
2016-12-11T19:49:00,6
2016-09-04T18:25:00,1
2016-10-16T03:55:00,
2016-12-06T21:30:00,6
2016-12-09T20:54:00,4
2016-08-03T14:55:00,
2016-12-20T01:09:00,9
2016-09-27T13:35:00,1
2016-12-14T07:20:00,9
2016-12-08T16:45:00,6
2016-12-10T20:11:00,6
2016-12-10T22:56:00,1
2016-12-14T18:17:00,9
2016-12-10T23:39:00,9
2016-09-02T13:51:00,2
2016-10-26T16:00:00,1
2016-10-31T16:25:00,2
2016-12-11T21:30:00,9
2016-12-12T18:20:00,9
2016-12-11T16:14:00,7
2016-12-12T07:30:00,7
2016-12-07T13:03:00,6
2016-12-06T22:02:00,4
2016-12-07T14:25:00,4
2016-12-07T14:36:00,9
2016-09-01T15:10:00,7
2016-09-27T16:05:00,6
2016-09-12T20:35:00,5
2016-10-06T18:04:00,3
2016-10-06T12:45:00,9
2016-09-14T19:00:00,6
2016-09-02T00:35:00,7
2016-12-05T21:00:00,5
2016-09-08T15:59:00,1
2016-09-08T15:59:00,1
2016-12-07T15:37:00,6
2016-12-07T17:15:00,2
2016-12-07T17:04:00,3
2016-12-07T17:11:00,6
2016-12-07T17:30:00,6
2016-09-09T17:54:00,9
2016-09-09T18:00:00,2
2016-09-06T14:17:00,9
2016-12-28T14:00:00,4
2016-09-09T21:10:00,1
2016-09-09T21:10:00,1
2016-09-16T15:25:00,
2016-09-16T15:15:00,
2016-09-06T16:44:00,3
2016-08-12T23:43:00,2
2016-10-27T15:00:00,1
2016-10-27T20:43:00,4
2016-09-03T20:50:00,9
2016-10-28T13:21:00,6
2016-12-07T18:30:00,3
2016-12-07T17:58:00,2
2016-12-11T17:47:00,7
2016-12-12T14:03:00,6
2016-12-22T16:00:00,7
2017-01-07T11:45:00,9
2016-10-27T14:34:00,1
2016-12-12T17:19:00,1
2016-12-14T06:00:00,1
2016-12-28T15:25:00,7
2017-01-13T10:30:00,5
2016-12-23T11:00:00,1
2016-12-26T09:00:00,6
2016-12-08T20:04:00,6
2017-01-12T12:12:00,6
2016-11-01T14:15:00,1
2016-10-18T10:23:00,5
2016-09-15T01:30:00,9
2016-11-16T14:03:00,1
2016-12-22T12:27:00,7
2017-01-18T05:20:00,2
2016-09-10T18:46:00,2
2016-09-20T10:50:00,6
2016-09-26T11:59:00,7
2016-09-22T14:00:00,5
2016-09-22T08:10:00,3
2016-09-02T19:46:00,1
2016-12-09T01:13:00,3
2016-12-10T00:50:00,3
2016-12-31T23:08:00,2
2017-01-02T03:55:00,1
2016-12-20T17:45:00,2
2016-12-12T16:43:00,8
2016-12-13T10:26:00,5
2016-08-17T19:12:00,3
2016-09-22T14:00:00,9
2016-09-25T09:49:00,6
2016-09-26T01:59:00,9
2016-12-09T14:13:00,6
2016-12-11T02:10:00,3
2017-01-15T17:04:00,4
2016-11-16T10:05:00,1
2016-12-07T18:15:00,6
2016-12-12T22:40:00,5
2016-12-15T16:45:00,2
2016-09-26T18:00:00,6
2016-09-23T09:43:00,1
2016-09-22T10:00:00,1
2016-10-22T10:09:00,4
2016-12-08T19:00:00,9
2016-10-28T08:38:00,
2016-09-26T22:30:00,1
2016-09-26T10:30:00,6
2016-11-19T01:35:00,3
2016-12-08T16:45:00,
2016-12-08T16:45:00,6
2016-08-26T13:14:00,9
2016-09-19T09:20:00,1
2016-12-11T15:29:00,7
2016-12-07T15:16:00,1
2017-01-21T20:35:00,5
2016-08-25T14:30:00,
2016-09-10T20:00:00,3
2016-10-24T13:00:00,3
2016-10-25T14:55:00,1
2016-12-14T08:24:00,5
2016-12-14T16:17:00,6
2016-12-23T22:14:00,7
2016-09-25T14:42:00,2
2016-09-10T12:15:00,1
2016-09-04T17:29:00,6
2016-09-07T10:38:00,4
2016-09-19T02:00:00,1
2016-09-08T18:00:00,4
2016-12-07T17:58:00,2
2016-11-17T08:30:00,
2016-09-09T21:40:00,7
2016-12-11T18:15:00,6
2016-12-11T19:26:00,9
2016-08-02T14:05:00,3
2016-09-02T18:03:00,6
2016-09-22T13:00:00,2
2016-12-22T06:27:00,9
2016-12-27T18:39:00,5
2016-09-06T16:44:00,3
2016-09-19T01:45:00,2
2016-10-25T18:20:00,6
2016-12-26T09:00:00,6
2016-10-13T18:00:00,
2016-12-28T10:59:00,6
2016-12-29T16:35:00,6
2016-12-23T06:25:00,2
2016-09-06T15:52:00,3
2016-09-04T01:21:00,2
2016-09-10T00:23:00,2
2016-12-08T16:57:00,6
2016-12-22T22:52:00,
2016-12-03T20:00:00,2
2016-12-14T00:30:00,3
2016-12-16T01:41:00,1
2016-12-16T01:42:00,3
2016-12-16T02:54:00,2
2016-12-16T20:15:00,1
2016-12-16T22:30:00,2
2016-12-21T03:00:00,1
2016-11-01T13:53:00,7
2017-01-13T12:24:00,5
2016-08-21T00:11:00,9
2016-10-31T09:25:00,1
2017-01-07T15:30:00,9
2017-01-02T20:04:00,3
2016-12-08T20:04:00,6
2017-01-07T16:00:00,6
2017-01-02T19:53:00,1
2016-09-07T11:55:00,6
2016-09-07T12:28:00,1
2016-11-02T12:15:00,9
2016-12-13T18:44:00,1
2016-12-13T22:20:00,
2016-12-13T23:10:00,1
2016-11-02T01:00:00,3
2016-10-29T17:52:00,6
2016-08-10T20:33:00,9
2016-11-03T03:20:00,
2016-12-18T01:06:00,1
2016-12-23T02:10:00,9
2016-12-18T03:20:00,7
2016-09-02T19:46:00,1
2016-12-18T03:15:00,7
2016-12-18T03:49:00,4
2016-10-11T16:19:00,6
2016-09-11T19:20:00,6
2016-09-07T15:20:00,4
2016-09-13T11:45:00,9
2016-09-09T00:25:00,1
2016-09-04T10:21:00,9
2016-12-18T05:14:00,3
2017-01-02T19:57:00,4
2016-12-17T21:44:00,6
2016-12-08T20:04:00,6
2016-08-10T20:17:00,9
2016-09-10T11:48:00,1
2016-09-10T11:48:00,1
2016-09-09T06:15:00,4
2016-09-10T18:39:00,3
2016-09-09T07:15:00,4
2016-10-09T23:06:00,3
2016-10-20T18:05:00,9
2016-12-31T12:26:00,6
2016-12-31T01:45:00,9
2016-12-28T21:00:00,2
2016-08-15T19:27:00,5
2016-09-28T12:44:00,3
2016-10-24T10:50:00,7
2017-01-20T14:00:00,3
2017-01-02T14:50:00,6
2016-08-23T08:08:00,9
2016-09-10T13:17:00,1
2016-09-10T16:41:00,7
2016-09-10T15:50:00,1
2016-09-10T16:04:00,3
2016-09-10T17:04:00,6
2017-01-01T15:00:00,2
2016-09-02T21:12:00,6
2017-01-01T13:30:00,6
2016-12-19T01:45:00,8
2016-12-19T11:00:00,4
2017-01-04T16:26:00,1
2016-12-19T13:13:00,3
2016-12-19T13:10:00,4
2017-01-05T11:12:00,6
2016-09-27T13:00:00,9
2016-12-16T13:45:00,7
2016-12-21T19:35:00,9
2017-01-05T13:20:00,6
2017-01-06T21:00:00,5
2016-12-13T16:35:00,1
2016-12-21T20:22:00,1
2016-12-21T19:35:00,9
2017-01-01T16:47:00,9
2016-12-05T11:00:00,
2016-12-22T02:37:00,3
2016-12-22T03:05:00,2
2016-12-28T12:30:00,
2016-09-06T21:05:00,9
2016-12-17T16:11:00,7
2016-12-21T15:44:00,4
2016-09-27T18:40:00,3
2016-12-21T15:40:00,1
2016-10-16T18:03:00,4
2016-12-21T16:00:00,5
2017-01-04T19:54:00,1
2016-12-21T18:03:00,6
2016-12-17T01:43:00,3
2016-12-17T02:00:00,3
2016-12-17T02:35:00,9
2016-12-19T12:45:00,3
2016-09-13T18:30:00,3
2016-12-17T02:35:00,9
2016-09-06T16:35:00,1
2016-12-15T17:55:00,3
2016-12-15T19:00:00,9
2016-12-20T03:55:00,9
2016-12-20T09:18:00,6
2016-09-27T16:45:00,
2016-10-15T23:43:00,3
2016-10-28T13:46:00,6
2016-09-27T22:20:00,6
2017-01-07T02:58:00,9
2017-01-07T17:25:00,1
2016-12-20T10:30:00,7
2016-12-19T09:14:00,1
2016-09-14T00:05:00,6
2016-08-11T08:56:00,4
2016-09-11T20:00:00,1
2016-12-20T10:30:00,7
2016-12-20T17:04:00,6
2016-11-24T08:00:00,
2016-12-22T11:31:00,6
2016-12-22T16:31:00,6
2017-01-01T04:46:00,
2016-09-30T22:18:00,2
2016-12-21T18:30:00,6
2016-10-02T12:10:00,3
2016-12-23T04:30:00,3
2016-12-23T04:30:00,9
2016-12-20T14:16:00,9
2016-12-25T02:21:00,6
2016-12-24T04:10:00,9
2016-12-24T03:39:00,1
2016-12-20T13:24:00,4
2016-09-07T18:39:00,6
2016-09-07T18:39:00,6
2016-09-07T18:23:00,9
2016-12-15T14:50:00,5
2016-09-16T19:10:00,3
2016-12-13T09:00:00,9
2017-01-09T16:20:00,9
2017-01-06T13:24:00,
2017-01-09T16:10:00,1
2016-10-25T09:00:00,7
2017-01-09T16:12:00,2
2016-09-08T15:12:00,3
2016-12-20T14:58:00,1
2016-12-27T00:45:00,6
2016-12-27T02:45:00,9
2016-12-27T18:59:00,8
2016-12-22T17:00:00,3
2016-12-28T14:07:00,3
2016-12-22T18:15:00,9
2016-10-01T16:38:00,5
2016-09-20T13:00:00,1
2016-09-11T00:30:00,1
2016-10-26T14:17:00,2
2016-10-22T13:13:00,2
2016-10-25T02:27:00,9
2016-10-31T21:35:00,1
2016-11-01T00:03:00,5
2016-09-02T20:00:00,3
2016-10-26T12:10:00,4
2016-09-06T01:00:00,2
2016-09-15T14:15:00,
2016-10-22T16:30:00,1
2016-12-22T18:30:00,3
2016-12-20T15:16:00,3
2016-12-23T17:03:00,2
2016-12-31T12:45:00,2
2016-10-22T17:57:00,3
2016-08-17T13:20:00,8
2016-09-02T23:44:00,8
2016-09-02T19:05:00,4
2016-12-15T21:33:00,3
2016-12-23T19:35:00,3
2016-09-02T21:12:00,6
2016-09-02T21:15:00,6
2016-10-10T17:00:00,1
2016-11-02T21:50:00,5
2016-12-23T19:56:00,
2016-10-21T01:10:00,7
2016-12-24T00:18:00,2
2016-10-21T00:21:00,9
2016-12-29T11:42:00,3
2016-09-14T11:55:00,
2016-12-26T15:44:00,9
2017-01-01T09:50:00,4
2016-09-17T05:28:00,1
2016-12-18T07:30:00,3
2016-12-12T17:55:00,4
2016-12-26T16:25:00,6
2016-12-29T16:35:00,6
2016-12-20T21:40:00,9
2016-12-20T23:05:00,3
2016-09-15T18:54:00,6
2016-09-03T00:10:00,2
2016-10-28T00:40:00,2
2016-12-20T23:05:00,3
2017-01-05T16:30:00,3
2017-01-06T11:40:00,9
2016-12-15T09:00:00,6
2016-12-16T12:00:00,6
2016-10-21T14:25:00,5
2016-11-01T15:02:00,6
2016-12-21T11:30:00,2
2016-09-13T00:55:00,1
2016-12-28T12:50:00,4
2016-12-29T07:50:00,3
2016-11-01T14:55:00,6
2016-11-01T15:15:00,1
2016-09-24T17:20:00,2
2016-12-12T18:20:00,6
2016-09-12T15:08:00,5
2016-12-12T19:30:00,9
2016-12-29T11:40:00,9
2016-09-08T01:13:00,6
2016-12-29T11:45:00,9
2016-12-29T11:43:00,9
2016-09-04T20:35:00,3
2017-01-09T17:48:00,5
2016-12-27T10:38:00,6
2016-12-27T11:17:00,4
2016-12-28T17:50:00,6
2016-12-28T17:50:00,6
2016-12-28T17:58:00,9
2017-01-09T01:08:00,7
2016-10-19T17:55:00,6
2016-09-16T12:15:00,3
2016-10-22T02:30:00,
2016-10-25T18:20:00,4
2016-10-20T14:17:00,2
2016-10-22T01:13:00,3
2016-10-25T11:23:00,8
2016-10-20T14:40:00,7
2016-11-03T22:05:00,4
2016-09-09T12:33:00,3
2016-09-16T18:17:00,9
2016-09-08T12:59:00,1
2016-12-13T01:30:00,4
2017-01-03T20:33:00,1
2016-12-28T19:52:00,1
2016-12-29T18:00:00,2
2016-12-27T11:30:00,9
2016-09-04T22:23:00,4
2016-09-07T11:00:00,7
2016-10-19T17:10:00,1
2016-10-22T03:29:00,1
2017-01-09T16:00:00,1
2016-12-31T17:55:00,6
2016-12-28T03:35:00,1
2016-10-25T17:45:00,7
2016-12-28T01:30:00,3
2016-12-28T10:12:00,1
2016-09-04T22:20:00,6
2016-09-16T20:46:00,1
2016-09-05T00:15:00,2
2016-10-19T19:50:00,1
2016-10-29T20:40:00,2
2017-01-16T01:15:00,3
2016-11-06T15:28:00,7
2017-01-28T03:10:00,9
2016-12-28T10:15:00,3
2016-10-18T20:20:00,7
2016-09-01T17:15:00,3
2016-12-29T01:45:00,4
2016-09-14T01:21:00,1
2016-09-08T19:34:00,2
2016-09-06T18:12:00,1
2016-12-29T02:35:00,2
2017-01-29T08:45:00,6
2016-12-28T03:35:00,2
2016-09-08T19:45:00,7
2016-09-02T18:50:00,3
2016-12-14T10:00:00,9
2016-09-23T15:35:00,6
2016-09-08T15:45:00,1
2016-12-25T16:28:00,8
2016-12-15T15:42:00,3
2016-12-26T01:13:00,1
2016-09-26T23:02:00,9
2016-09-03T08:00:00,3
2016-12-29T15:23:00,3
2016-09-17T14:55:00,3
2017-01-05T11:33:00,7
2016-12-30T17:22:00,4
2016-10-27T18:15:00,9
2016-10-28T13:30:00,
2016-12-30T20:15:00,6
2016-08-27T17:31:00,4
2016-11-20T18:04:00,7
2016-10-21T01:03:00,6
2016-11-04T11:00:00,9
2016-10-21T01:25:00,7
2017-01-11T13:32:00,3
2016-11-24T10:49:00,1
2016-10-17T23:35:00,2
2016-09-08T18:31:00,
2016-11-18T11:10:00,8
2016-12-15T21:31:00,1
2017-01-09T08:40:00,1
2016-11-06T13:40:00,3
2016-12-22T04:00:00,9
2016-12-03T17:11:00,3
2016-09-18T03:37:00,1
2016-10-17T16:47:00,3
2016-12-20T12:45:00,9
2016-12-17T00:15:00,1
2016-10-17T16:35:00,3
2016-12-30T21:00:00,1
2016-12-31T00:06:00,
2016-12-31T18:00:00,2
2016-09-05T16:27:00,6
2016-08-20T23:19:00,8
2016-09-15T02:00:00,6
2016-10-19T13:30:00,7
2016-10-23T00:52:00,1
2016-10-25T20:12:00,4
2017-01-10T12:30:00,1
2017-01-11T09:44:00,1
2017-01-11T03:30:00,1
2017-01-10T05:55:00,4
2016-12-13T19:22:00,6
2016-09-08T20:45:00,6
2016-09-01T17:18:00,7
2016-10-24T21:05:00,6
2016-10-29T23:00:00,5
2016-12-22T22:52:00,
2016-12-15T13:00:00,3
2016-10-19T13:00:00,7
2016-12-16T13:30:00,7
2017-01-11T10:39:00,5
2017-01-11T00:15:00,9
2017-01-10T13:00:00,4
2016-12-31T23:43:00,4
2016-08-30T18:00:00,
2016-09-30T22:18:00,2
2016-10-19T05:05:00,4
2016-12-21T01:49:00,2
2016-12-19T13:10:00,4
2017-01-05T00:02:00,6
2016-11-03T20:00:00,1
2016-12-16T18:49:00,5
2016-10-24T10:30:00,7
2016-12-17T01:15:00,7
2016-09-08T21:40:00,7
2016-12-31T23:30:00,2
2016-12-26T17:21:00,6
2017-01-04T19:11:00,6
2016-12-30T13:55:00,
2016-12-30T13:55:00,
2016-12-30T00:40:00,9
2016-09-15T20:36:00,3
2016-10-19T14:17:00,6
2016-10-25T13:33:00,3
2016-10-25T14:23:00,5
2016-10-25T19:58:00,1
2016-12-30T02:09:00,9
2016-09-11T23:40:00,1
2016-09-12T04:08:00,2
2017-01-12T15:30:00,9
2016-12-14T21:45:00,9
2016-12-20T15:08:00,6
2016-12-20T15:08:00,2
2016-12-27T07:49:00,5
2016-12-29T18:20:00,9
2016-09-28T10:20:00,9
2016-11-02T22:17:00,
2017-01-07T13:16:00,9
2016-09-20T12:15:00,5
2016-09-28T11:30:00,9
2016-11-03T12:57:00,8
2016-11-05T20:46:00,1
2016-09-28T13:09:00,1
2016-09-15T18:45:00,2
2016-09-28T10:10:00,
2016-12-18T13:19:00,4
2016-12-17T02:49:00,1
2016-12-20T02:23:00,9
2016-10-25T14:23:00,5
2016-10-24T16:12:00,3
2017-01-07T02:58:00,9
2017-01-07T17:30:00,2
2017-01-06T01:17:00,3
2017-01-06T03:15:00,7
2016-09-08T09:20:00,
2016-12-24T02:00:00,1
2016-10-24T15:50:00,6
2016-12-20T17:48:00,1
2016-11-06T12:00:00,3
2016-09-28T18:34:00,9
2016-09-14T14:30:00,4
2016-09-17T19:00:00,1
2016-09-14T16:25:00,4
2016-09-28T20:16:00,1
2016-09-14T17:13:00,4
2016-11-06T22:42:00,1
2017-01-04T03:50:00,
2016-12-23T01:16:00,9
2016-09-14T17:23:00,6
2016-10-30T05:41:00,4
2016-11-03T18:33:00,1
2016-12-27T03:40:00,2
2016-09-12T10:41:00,7
2017-01-07T08:15:00,9
2016-09-10T01:07:00,3
2016-09-06T19:01:00,2
2016-09-06T20:22:00,9
2016-09-06T23:50:00,
2016-09-06T20:52:00,1
2016-09-12T14:18:00,2
2016-09-10T23:13:00,2
2016-12-22T18:55:00,6
2016-11-11T03:57:00,1
2016-10-19T03:49:00,9
2016-10-29T23:55:00,3
2016-12-26T17:05:00,9
2016-11-12T03:15:00,3
2016-09-08T07:55:00,4
2016-09-05T03:39:00,7
2016-11-03T05:30:00,2
2016-12-28T20:31:00,1
2016-12-14T21:45:00,8
2017-01-12T15:30:00,8
2016-12-28T21:02:00,2
2016-12-28T20:44:00,1
2017-01-11T20:32:00,3
2017-01-12T08:45:00,3
2016-12-29T13:08:00,4
2016-12-29T13:08:00,4
2016-12-29T09:00:00,6
2016-12-29T14:26:00,6
2016-09-16T11:19:00,1
2016-11-04T11:00:00,7
2016-11-03T14:00:00,8
2016-11-07T09:30:00,4
2016-11-04T10:45:00,
2016-11-24T12:14:00,3
2016-10-17T21:45:00,1
2016-11-14T13:30:00,
2016-12-29T14:26:00,6
2016-12-29T15:00:00,
2016-12-29T15:47:00,6
2016-12-29T16:55:00,9
2016-08-27T20:47:00,1
2016-12-29T16:35:00,6
2016-12-20T23:22:00,9
2016-11-16T10:38:00,6
2016-12-31T11:43:00,9
2016-12-14T20:40:00,6
2016-11-10T19:20:00,3
2016-11-10T19:20:00,3
2016-12-14T21:06:00,2
2016-12-31T12:26:00,6
2016-11-13T09:25:00,4
2016-09-16T21:13:00,1
2016-10-30T01:50:00,3
2016-09-01T20:25:00,9
2016-09-18T18:55:00,1
2016-12-14T22:23:00,3
2017-01-14T18:00:00,6
2016-10-23T02:40:00,5
2017-01-10T12:30:00,6
2017-01-13T13:40:00,6
2016-10-17T22:25:00,1
2016-10-23T12:38:00,1
2017-01-05T11:23:00,9
2016-09-30T14:33:00,6
2017-01-09T16:00:00,7
2016-09-30T11:47:00,1
2016-09-18T19:30:00,9
2016-10-25T00:15:00,5
2016-08-20T18:35:00,6
2016-10-25T21:45:00,6
2016-10-26T02:26:00,5
2017-01-13T18:25:00,4
2017-01-14T16:30:00,6
2016-12-31T14:10:00,4
2016-12-27T15:23:00,4
2017-01-06T04:46:00,7
2017-01-06T10:30:00,6
2016-10-17T22:25:00,1
2016-10-30T02:12:00,3
2016-10-30T02:30:00,3
2016-10-30T02:55:00,3
2016-10-31T00:43:00,1
2016-10-03T18:55:00,1
2016-10-03T19:50:00,9
2016-10-03T22:18:00,4
2016-08-15T05:29:00,6
2017-01-11T01:23:00,9
2016-12-19T09:00:00,8
2017-01-10T01:38:00,3
2016-09-17T00:30:00,
2016-09-17T00:30:00,
2016-09-17T00:30:00,
2016-09-10T02:17:00,3
2016-10-31T15:41:00,3
2016-10-31T16:28:00,9
2016-10-29T16:04:00,9
2016-11-01T16:10:00,5
2016-11-15T10:20:00,6
2016-11-15T10:45:00,6
2016-11-15T01:07:00,2
2016-11-16T16:24:00,9
2016-11-16T11:01:00,
2016-12-28T16:45:00,
2016-10-16T18:06:00,3
2016-10-29T01:10:00,3
2016-12-06T12:47:00,6
2016-12-30T19:15:00,2
2016-10-28T23:20:00,1
2016-12-29T18:10:00,4
2016-12-29T17:54:00,2
2016-12-24T11:30:00,6
2017-01-02T00:13:00,1
2016-09-10T02:12:00,3
